--------- beginning of main
06-30 14:49:08.324  2793  2950 I KASPRESSO: ComposeInteraction: matcher: (hasAnyAncestorThat(Empty matcher)) && (TestTag = 'SavingGoalConfirmButton'); position: 0; useUnmergedTree: false.
06-30 14:49:08.341  2793  2950 I KASPRESSO: Operation: Perform=PERFORM_CLICK(description={null}).
06-30 14:49:08.341  2793  2950 I KASPRESSO: ComposeInteraction: matcher: (hasAnyAncestorThat(Empty matcher)) && (TestTag = 'SavingGoalConfirmButton'); position: 0; useUnmergedTree: false.
06-30 14:49:08.380  2793  2950 I KASPRESSO: TEST STEP: "4. click set goal button" in AddNewGoalTest SUCCEED. It took 0 minutes, 0 seconds and 328 millis. 
06-30 14:49:08.380  2793  2950 I KASPRESSO: ___________________________________________________________________________
06-30 14:49:08.915  2793  2950 I KASPRESSO: Screenshot saved to /data/user/0/com.starry.greenstash/files/screenshots/com.starry.greenstash.tests.AddNewGoalTest/addNewGoalTest/AddNewGoalTest_step_4.png
06-30 14:49:08.916  2793  2950 I KASPRESSO: ___________________________________________________________________________
06-30 14:49:08.916  2793  2950 I KASPRESSO: TEST STEP: "5. Verify that the goal was updated" in AddNewGoalTest
06-30 14:49:08.916  2793  2950 I KASPRESSO: Operation: Check=IS_DISPLAYED(description={null}).
06-30 14:49:08.916  2793  2950 I KASPRESSO: ComposeInteraction: matcher: Empty matcher; position: 0; useUnmergedTree: false.
06-30 14:49:11.690  2793  2950 I KASPRESSO: ___________________________________________________________________________
06-30 14:49:11.690  2793  2950 I KASPRESSO: TEST STEP: "5.1. check goal title" in AddNewGoalTest
06-30 14:49:11.691  2793  2950 I KASPRESSO: Operation: Check=ASSERT_TEXT_EQUALS(description={null}).
06-30 14:49:11.691  2793  2950 I KASPRESSO: ComposeInteraction: matcher: (hasAnyAncestorThat(Empty matcher)) && (TestTag = 'GoalTitleText'); position: 0; useUnmergedTree: false.
06-30 14:49:11.707  2793  2950 I KASPRESSO: TEST STEP: "5.1. check goal title" in AddNewGoalTest SUCCEED. It took 0 minutes, 0 seconds and 17 millis. 
06-30 14:49:11.707  2793  2950 I KASPRESSO: ___________________________________________________________________________
06-30 14:49:11.989  2793  2950 I KASPRESSO: Screenshot saved to /data/user/0/com.starry.greenstash/files/screenshots/com.starry.greenstash.tests.AddNewGoalTest/addNewGoalTest/AddNewGoalTest_step_6.png
06-30 14:49:11.990  2793  2950 I KASPRESSO: ___________________________________________________________________________
06-30 14:49:11.990  2793  2950 I KASPRESSO: TEST STEP: "5.2. check target amount" in AddNewGoalTest
06-30 14:49:11.990  2793  2950 I KASPRESSO: Operation: Check=ASSERT_TEXT_CONTAINS(description={null}).
06-30 14:49:11.990  2793  2950 I KASPRESSO: ComposeInteraction: matcher: (hasAnyAncestorThat(Empty matcher)) && (TestTag = 'GoalStatusText'); position: 0; useUnmergedTree: false.
